date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,season,is_weekend
2006-08-03 05:00:00+00:00,0.707,0.878,0.899,0.946,0.902,0.304,0.4,0.396,0.568,0.806,0.692,0.664,,,,,,Summer,0.0
2006-08-04 05:00:00+00:00,0.813,0.712,0.875,0.78,0.884,0.608,0.8,0.143,0.483,0.128,0.387,0.271,,,,,,Summer,0.0
2006-08-05 05:00:00+00:00,0.027,0.774,0.881,0.82,0.867,0.0,0.0,0.246,0.211,0.918,0.635,0.527,,,,,,Summer,1.0
2006-08-06 05:00:00+00:00,0.04,0.758,0.829,0.795,0.82,0.0,0.0,0.344,0.332,0.345,0.753,0.618,,,,,,Summer,1.0
2006-08-07 05:00:00+00:00,0.707,0.821,0.886,0.847,0.87,0.112,0.147,0.613,0.616,0.578,0.595,0.564,,,,,,Summer,0.0
2006-08-08 05:00:00+00:00,0.68,0.772,0.885,0.802,0.842,0.096,0.126,0.364,0.399,0.896,0.756,0.675,,,,,,Summer,0.0
2006-08-09 05:00:00+00:00,0.013,0.775,0.815,0.804,0.789,0.0,0.0,0.322,0.266,0.807,0.85,0.724,,,,,,Summer,0.0
2006-08-10 05:00:00+00:00,0.04,0.821,0.831,0.822,0.811,0.0,0.0,0.366,0.356,0.678,0.685,0.692,,,,,,Summer,0.0
2006-08-11 05:00:00+00:00,0.04,0.716,0.813,0.719,0.762,0.0,0.0,0.37,0.435,0.987,0.777,0.66,,,,,,Summer,0.0
2006-08-12 05:00:00+00:00,0.027,0.707,0.755,0.704,0.717,0.0,0.0,0.371,0.399,0.909,0.838,0.697,,,,,,Summer,1.0
2006-08-13 05:00:00+00:00,0.04,0.729,0.754,0.729,0.72,0.0,0.0,0.296,0.326,0.838,0.836,0.657,,,,,,Summer,1.0
2006-08-14 05:00:00+00:00,0.04,0.823,0.763,0.809,0.751,0.0,0.0,0.55,0.634,0.605,0.824,0.795,,,,,,Summer,0.0
2006-08-15 05:00:00+00:00,0.84,0.753,0.862,0.779,0.842,1.0,1.0,0.552,0.568,0.628,0.395,0.362,,,,,,Summer,0.0
2006-08-16 05:00:00+00:00,0.04,0.762,0.82,0.807,0.802,0.0,0.0,0.191,0.193,0.779,0.648,0.51,,,,,,Summer,0.0
2006-08-17 05:00:00+00:00,0.04,0.742,0.838,0.789,0.83,0.0,0.0,0.191,0.218,0.178,0.662,0.512,,,,,,Summer,0.0
2006-08-18 05:00:00+00:00,0.04,0.776,0.831,0.794,0.834,0.0,0.0,0.317,0.32,0.548,0.534,0.5,,,,,,Summer,0.0
2006-08-19 05:00:00+00:00,0.68,0.793,0.83,0.823,0.82,0.192,0.253,0.297,0.314,0.577,0.622,0.565,,,,,,Summer,1.0
2006-08-20 05:00:00+00:00,0.84,0.766,0.846,0.848,0.845,1.0,1.0,0.534,0.792,0.539,0.415,0.301,,,,,,Summer,1.0
2006-08-21 05:00:00+00:00,0.68,0.688,0.832,0.706,0.826,0.016,0.021,0.365,0.381,0.865,0.391,0.317,,,,,,Summer,0.0
2006-08-22 05:00:00+00:00,0.027,0.778,0.804,0.822,0.805,0.0,0.0,0.197,0.193,0.739,0.787,0.611,,,,,,Summer,0.0
2006-08-23 05:00:00+00:00,0.707,0.718,0.825,0.788,0.823,0.24,0.316,0.193,0.32,0.04,0.61,0.432,,,,,,Summer,0.0
2006-08-24 05:00:00+00:00,0.04,0.688,0.819,0.738,0.814,0.0,0.0,0.21,0.32,0.187,0.584,0.412,,,,,,Summer,0.0
2006-08-25 05:00:00+00:00,0.707,0.625,0.786,0.662,0.779,0.864,1.0,0.237,0.338,0.223,0.301,0.181,,,,,,Summer,0.0
2006-08-26 05:00:00+00:00,0.04,0.659,0.763,0.699,0.755,0.0,0.0,0.213,0.363,0.24,0.583,0.383,,,,,,Summer,1.0
2006-08-27 05:00:00+00:00,0.84,0.649,0.757,0.642,0.736,1.0,1.0,0.301,0.465,0.417,0.306,0.242,,,,,,Summer,1.0
2006-08-28 05:00:00+00:00,0.813,0.671,0.786,0.736,0.769,1.0,1.0,0.313,0.417,0.134,0.25,0.182,,,,,,Summer,0.0
2006-08-29 05:00:00+00:00,0.707,0.588,0.801,0.622,0.779,0.784,1.0,0.368,0.423,0.09,0.089,0.065,,,,,,Summer,0.0
2006-08-30 05:00:00+00:00,0.04,0.704,0.798,0.756,0.765,0.0,0.0,0.402,0.272,0.024,0.384,0.283,,,,,,Summer,0.0
2006-08-31 05:00:00+00:00,0.04,0.68,0.741,0.713,0.709,0.0,0.0,0.378,0.29,0.025,0.661,0.467,,,,,,Summer,0.0
2006-09-01 05:00:00+00:00,0.04,0.65,0.766,0.666,0.755,0.0,0.0,0.358,0.399,0.151,0.564,0.376,,,,,,Summer,0.0
2006-09-02 05:00:00+00:00,0.707,0.591,0.796,0.598,0.744,0.128,0.168,0.785,0.785,0.229,0.158,0.186,,,,,,Summer,1.0
2006-09-03 05:00:00+00:00,0.733,0.638,0.8,0.711,0.75,0.928,1.0,0.63,0.574,0.324,0.156,0.127,,,,,,Summer,1.0
2006-09-04 05:00:00+00:00,0.04,0.678,0.809,0.696,0.788,0.0,0.0,0.283,0.363,0.75,0.487,0.359,,,,,,Summer,0.0
2006-09-05 05:00:00+00:00,0.84,0.688,0.778,0.735,0.765,1.0,1.0,0.209,0.151,0.772,0.431,0.306,,,,,,Summer,0.0
2006-09-06 05:00:00+00:00,0.707,0.685,0.794,0.727,0.798,0.208,0.274,0.084,0.121,0.765,0.407,0.28,,,,,,Summer,0.0
2006-09-07 05:00:00+00:00,0.04,0.693,0.776,0.743,0.773,0.0,0.0,0.091,0.157,0.96,0.571,0.384,,,,,,Summer,0.0
2006-09-08 05:00:00+00:00,0.04,0.747,0.763,0.779,0.762,0.0,0.0,0.234,0.175,0.645,0.573,0.433,,,,,,Summer,0.0
2006-09-09 05:00:00+00:00,0.013,0.772,0.803,0.795,0.796,0.0,0.0,0.245,0.29,0.652,0.636,0.529,,,,,,Summer,1.0
2006-09-10 05:00:00+00:00,0.04,0.611,0.775,0.635,0.745,0.0,0.0,0.352,0.375,0.026,0.386,0.318,,,,,,Summer,1.0
2006-09-11 05:00:00+00:00,0.027,0.587,0.718,0.563,0.677,0.0,0.0,0.576,0.622,0.109,0.531,0.425,,,,,,Summer,0.0
2006-09-12 05:00:00+00:00,0.04,0.614,0.687,0.616,0.649,0.0,0.0,0.424,0.544,0.062,0.695,0.447,,,,,,Summer,0.0
2006-09-13 05:00:00+00:00,0.04,0.631,0.682,0.638,0.662,0.0,0.0,0.228,0.236,0.619,0.419,0.326,,,,,,Summer,0.0
2006-09-14 05:00:00+00:00,0.733,0.669,0.751,0.699,0.724,0.912,1.0,0.201,0.302,0.446,0.261,0.195,,,,,,Summer,0.0
2006-09-15 05:00:00+00:00,0.707,0.649,0.792,0.69,0.787,0.544,0.716,0.352,0.387,0.176,0.422,0.257,,,,,,Summer,0.0
2006-09-16 05:00:00+00:00,0.04,0.699,0.784,0.749,0.777,0.0,0.0,0.224,0.175,0.081,0.425,0.292,,,,,,Summer,1.0
2006-09-17 05:00:00+00:00,0.04,0.74,0.757,0.798,0.761,0.0,0.0,0.2,0.224,0.632,0.639,0.443,,,,,,Summer,1.0
2006-09-18 05:00:00+00:00,0.04,0.77,0.783,0.808,0.782,0.0,0.0,0.329,0.302,0.571,0.584,0.449,,,,,,Summer,0.0
2006-09-19 05:00:00+00:00,0.84,0.753,0.816,0.769,0.809,1.0,1.0,0.398,0.465,0.534,0.462,0.366,,,,,,Summer,0.0
2006-09-20 05:00:00+00:00,0.84,0.678,0.774,0.696,0.722,1.0,1.0,0.458,0.423,0.819,0.546,0.438,,,,,,Summer,0.0
2006-09-21 05:00:00+00:00,0.013,0.607,0.711,0.594,0.662,0.0,0.0,0.426,0.495,0.827,0.64,0.458,,,,,,Summer,0.0
2006-09-22 05:00:00+00:00,0.04,0.643,0.666,0.652,0.646,0.0,0.0,0.34,0.326,0.683,0.608,0.428,,,,,,Summer,0.0
2006-09-23 05:00:00+00:00,0.813,0.632,0.75,0.674,0.724,0.784,1.0,0.508,0.592,0.599,0.093,0.085,,,,,,Summer,1.0
2006-09-24 05:00:00+00:00,0.68,0.76,0.823,0.775,0.808,0.096,0.126,0.685,0.834,0.648,0.399,0.346,,,,,,Summer,1.0
2006-09-25 05:00:00+00:00,0.04,0.623,0.734,0.653,0.713,0.0,0.0,0.212,0.193,0.836,0.353,0.261,,,,,,Summer,0.0
2006-09-26 05:00:00+00:00,0.0,0.651,0.723,0.645,0.686,0.0,0.0,0.39,0.435,0.73,0.603,0.454,,,,,,Summer,0.0
2006-09-27 05:00:00+00:00,0.04,0.655,0.69,0.67,0.681,0.0,0.0,0.226,0.193,0.484,0.494,0.342,,,,,,Summer,0.0
2006-09-28 05:00:00+00:00,0.04,0.655,0.711,0.664,0.706,0.0,0.0,0.322,0.375,0.392,0.574,0.372,,,,,,Summer,0.0
2006-09-29 05:00:00+00:00,0.84,0.642,0.7,0.67,0.653,1.0,1.0,0.533,0.604,0.635,0.336,0.212,,,,,,Summer,0.0
2006-09-30 05:00:00+00:00,0.04,0.588,0.639,0.597,0.618,0.0,0.0,0.309,0.272,0.536,0.474,0.333,,,,,,Summer,1.0
2006-10-01 05:00:00+00:00,0.84,0.576,0.729,0.568,0.693,1.0,1.0,0.539,0.574,0.321,0.178,0.151,,,,,,Fall,1.0
2006-10-02 05:00:00+00:00,0.68,0.613,0.701,0.602,0.683,0.08,0.105,0.435,0.495,0.897,0.393,0.265,,,,,,Fall,0.0
2006-10-03 05:00:00+00:00,0.04,0.702,0.662,0.718,0.652,0.0,0.0,0.275,0.356,0.633,0.537,0.37,,,,,,Fall,0.0
2006-10-04 05:00:00+00:00,0.04,0.717,0.731,0.751,0.735,0.0,0.0,0.542,0.634,0.584,0.491,0.369,,,,,,Fall,0.0
2006-10-05 05:00:00+00:00,0.813,0.62,0.698,0.639,0.649,0.656,0.863,0.696,0.659,0.0,0.43,0.302,,,,,,Fall,0.0
2006-10-06 05:00:00+00:00,0.04,0.512,0.679,0.486,0.63,0.0,0.0,0.669,0.647,0.133,0.344,0.274,,,,,,Fall,0.0
2006-10-07 05:00:00+00:00,0.04,0.538,0.668,0.532,0.647,0.0,0.0,0.442,0.471,0.144,0.338,0.248,,,,,,Fall,1.0
2006-10-08 05:00:00+00:00,0.027,0.643,0.588,0.649,0.585,0.0,0.0,0.292,0.205,0.635,0.549,0.342,,,,,,Fall,1.0
2006-10-09 05:00:00+00:00,0.0,0.722,0.669,0.746,0.646,0.0,0.0,0.294,0.236,0.678,0.516,0.358,,,,,,Fall,0.0
2006-10-10 05:00:00+00:00,0.027,0.583,0.724,0.593,0.694,0.0,0.0,0.323,0.435,0.123,0.459,0.28,,,,,,Fall,0.0
2006-10-11 05:00:00+00:00,0.84,0.564,0.72,0.571,0.686,1.0,1.0,0.573,0.544,0.228,0.211,0.158,,,,,,Fall,0.0
2006-10-12 05:00:00+00:00,0.84,0.674,0.756,0.699,0.738,1.0,1.0,0.531,0.616,0.534,0.289,0.194,,,,,,Fall,0.0
2006-10-13 05:00:00+00:00,0.04,0.524,0.62,0.546,0.575,0.0,0.0,0.59,0.61,0.724,0.527,0.373,,,,,,Fall,0.0
2006-10-14 05:00:00+00:00,0.013,0.544,0.577,0.529,0.565,0.0,0.0,0.512,0.393,0.665,0.509,0.348,,,,,,Fall,1.0
2006-10-15 05:00:00+00:00,0.04,0.519,0.583,0.507,0.55,0.0,0.0,0.5,0.435,0.757,0.425,0.283,,,,,,Fall,1.0
2006-10-16 05:00:00+00:00,0.04,0.538,0.569,0.554,0.552,0.0,0.0,0.207,0.151,0.684,0.486,0.271,,,,,,Fall,0.0
2006-10-17 05:00:00+00:00,0.733,0.51,0.6,0.515,0.59,0.88,1.0,0.575,0.393,0.42,0.183,0.119,,,,,,Fall,0.0
2006-10-18 05:00:00+00:00,0.707,0.636,0.707,0.669,0.663,0.384,0.505,0.613,0.55,0.599,0.241,0.152,,,,,,Fall,0.0
2006-10-19 05:00:00+00:00,0.04,0.622,0.673,0.65,0.664,0.0,0.0,0.238,0.248,0.654,0.413,0.244,,,,,,Fall,0.0
2006-10-20 05:00:00+00:00,0.84,0.578,0.634,0.618,0.549,1.0,1.0,1.0,1.0,0.59,0.085,0.07,,,,,,Fall,0.0
2006-10-21 05:00:00+00:00,0.0,0.497,0.599,0.465,0.542,0.0,0.0,0.88,0.894,0.808,0.463,0.354,,,,,,Fall,1.0
2006-10-22 05:00:00+00:00,0.733,0.516,0.554,0.522,0.521,0.176,0.232,0.402,0.356,0.758,0.434,0.258,,,,,,Fall,1.0
2006-10-23 05:00:00+00:00,0.733,0.52,0.634,0.535,0.594,0.512,0.674,0.336,0.453,0.758,0.339,0.183,,,,,,Fall,0.0
2006-10-24 05:00:00+00:00,0.04,0.48,0.605,0.46,0.561,0.0,0.0,0.42,0.435,0.836,0.279,0.222,,,,,,Fall,0.0
2006-10-25 05:00:00+00:00,0.04,0.476,0.595,0.44,0.55,0.0,0.0,0.669,0.677,0.847,0.296,0.25,,,,,,Fall,0.0
2006-10-26 05:00:00+00:00,0.04,0.456,0.576,0.43,0.532,0.0,0.0,0.567,0.574,0.874,0.32,0.252,,,,,,Fall,0.0
2006-10-27 05:00:00+00:00,0.04,0.469,0.526,0.483,0.501,0.0,0.0,0.355,0.308,0.761,0.423,0.215,,,,,,Fall,0.0
2006-10-28 05:00:00+00:00,0.84,0.566,0.608,0.575,0.577,1.0,1.0,1.0,1.0,0.452,0.035,0.031,,,,,,Fall,1.0
2006-10-29 05:00:00+00:00,0.027,0.47,0.626,0.407,0.54,0.0,0.0,1.0,1.0,0.673,0.394,0.41,,,,,,Fall,1.0
2006-10-30 05:00:00+00:00,0.013,0.516,0.605,0.487,0.537,0.0,0.0,0.756,0.719,0.733,0.41,0.354,,,,,,Fall,0.0
2006-10-31 05:00:00+00:00,0.04,0.597,0.578,0.596,0.554,0.0,0.0,0.519,0.465,0.618,0.271,0.212,,,,,,Fall,0.0
2006-11-01 05:00:00+00:00,0.733,0.607,0.668,0.619,0.659,0.512,0.674,0.311,0.302,0.686,0.344,0.197,,,,,,Fall,0.0
2006-11-02 05:00:00+00:00,0.813,0.452,0.552,0.486,0.517,1.0,1.0,0.431,0.423,0.89,0.063,0.041,,,,,,Fall,0.0
2006-11-03 05:00:00+00:00,0.04,0.426,0.52,0.406,0.481,0.0,0.0,0.367,0.399,0.825,0.356,0.226,,,,,,Fall,0.0
2006-11-04 05:00:00+00:00,0.04,0.422,0.489,0.409,0.463,0.0,0.0,0.326,0.284,0.832,0.339,0.179,,,,,,Fall,1.0
2006-11-05 05:00:00+00:00,0.04,0.429,0.468,0.436,0.458,0.0,0.0,0.169,0.121,0.743,0.331,0.143,,,,,,Fall,1.0
2006-11-06 05:00:00+00:00,0.013,0.511,0.515,0.514,0.49,0.0,0.0,0.263,0.326,0.629,0.365,0.185,,,,,,Fall,0.0
2006-11-07 05:00:00+00:00,0.04,0.516,0.527,0.519,0.517,0.0,0.0,0.33,0.35,0.516,0.186,0.101,,,,,,Fall,0.0
2006-11-08 05:00:00+00:00,0.813,0.537,0.681,0.582,0.673,1.0,1.0,0.374,0.344,0.31,0.083,0.038,,,,,,Fall,0.0
2006-11-09 05:00:00+00:00,0.707,0.567,0.706,0.612,0.676,0.096,0.126,0.392,0.471,0.859,0.089,0.052,,,,,,Fall,0.0
2006-11-10 05:00:00+00:00,0.013,0.549,0.617,0.544,0.606,0.0,0.0,0.37,0.447,0.828,0.349,0.222,,,,,,Fall,0.0
2006-11-11 05:00:00+00:00,0.04,0.576,0.586,0.578,0.576,0.0,0.0,0.382,0.435,0.515,0.298,0.167,,,,,,Fall,1.0
2006-11-12 05:00:00+00:00,0.84,0.545,0.689,0.601,0.657,1.0,1.0,0.424,0.32,0.148,0.071,0.027,,,,,,Fall,1.0
2006-11-13 05:00:00+00:00,0.707,0.53,0.679,0.548,0.649,0.784,1.0,0.573,0.526,0.146,0.126,0.048,,,,,,Fall,0.0
2006-11-14 05:00:00+00:00,0.813,0.544,0.693,0.585,0.66,1.0,1.0,0.477,0.441,0.466,0.073,0.032,,,,,,Fall,0.0
2006-11-15 05:00:00+00:00,0.707,0.585,0.689,0.616,0.681,0.224,0.295,0.198,0.218,0.471,0.152,0.087,,,,,,Fall,0.0
2006-11-16 05:00:00+00:00,0.68,0.615,0.743,0.639,0.732,0.192,0.253,0.794,0.967,0.438,0.154,0.094,,,,,,Fall,0.0
2006-11-17 05:00:00+00:00,0.84,0.599,0.699,0.61,0.653,1.0,1.0,0.993,1.0,0.541,0.145,0.13,,,,,,Fall,0.0
2006-11-18 05:00:00+00:00,0.04,0.482,0.603,0.497,0.575,0.0,0.0,0.295,0.272,0.9,0.279,0.167,,,,,,Fall,1.0
2006-11-19 05:00:00+00:00,0.04,0.43,0.59,0.44,0.566,0.0,0.0,0.276,0.254,0.996,0.153,0.109,,,,,,Fall,1.0
2006-11-20 05:00:00+00:00,0.04,0.403,0.51,0.396,0.477,0.0,0.0,0.295,0.326,0.866,0.28,0.162,,,,,,Fall,0.0
2006-11-21 05:00:00+00:00,0.04,0.377,0.471,0.392,0.446,0.0,0.0,0.289,0.26,0.003,0.317,0.131,,,,,,Fall,0.0
2006-11-22 05:00:00+00:00,0.04,0.406,0.505,0.388,0.488,0.0,0.0,0.58,0.574,0.125,0.154,0.074,,,,,,Fall,0.0
2006-11-23 05:00:00+00:00,0.84,0.43,0.577,0.409,0.526,1.0,1.0,0.947,0.979,0.098,0.054,0.038,,,,,,Fall,0.0
2006-11-24 05:00:00+00:00,0.84,0.488,0.568,0.458,0.519,1.0,1.0,0.76,0.894,0.006,0.3,0.204,,,,,,Fall,0.0
2006-11-25 05:00:00+00:00,0.04,0.435,0.529,0.46,0.512,0.0,0.0,0.428,0.35,0.19,0.24,0.102,,,,,,Fall,1.0
2006-11-26 05:00:00+00:00,0.04,0.528,0.531,0.532,0.514,0.0,0.0,0.255,0.356,0.626,0.277,0.125,,,,,,Fall,1.0
2006-11-27 05:00:00+00:00,0.04,0.561,0.58,0.585,0.577,0.0,0.0,0.213,0.121,0.677,0.225,0.112,,,,,,Fall,0.0
2006-11-28 05:00:00+00:00,0.04,0.422,0.614,0.46,0.575,0.0,0.0,0.466,0.459,0.102,0.083,0.047,,,,,,Fall,0.0
2006-11-29 05:00:00+00:00,0.04,0.503,0.624,0.52,0.623,0.0,0.0,0.293,0.23,0.53,0.107,0.054,,,,,,Fall,0.0
2006-11-30 05:00:00+00:00,0.04,0.599,0.662,0.608,0.637,0.0,0.0,0.634,0.61,0.6,0.14,0.107,,,,,,Fall,0.0
2006-12-01 05:00:00+00:00,0.733,0.608,0.786,0.621,0.736,0.368,0.484,1.0,1.0,0.58,0.089,0.119,,,,,,Fall,0.0
2006-12-02 05:00:00+00:00,0.0,0.552,0.553,0.527,0.494,0.0,0.0,0.715,0.894,0.757,0.283,0.317,,,,,,Fall,1.0
2006-12-03 05:00:00+00:00,0.04,0.405,0.5,0.402,0.472,0.0,0.0,0.522,0.477,0.699,0.278,0.178,,,,,,Fall,1.0
2006-12-04 05:00:00+00:00,0.947,0.35,0.471,0.357,0.433,0.32,0.337,0.703,0.719,0.838,0.208,0.137,,,,,,Fall,0.0
2006-12-05 05:00:00+00:00,0.947,0.307,0.427,0.308,0.414,0.0,0.0,0.323,0.35,0.801,0.229,0.116,,,,,,Fall,0.0
2006-12-06 05:00:00+00:00,0.04,0.383,0.42,0.371,0.408,0.0,0.0,0.647,0.647,0.571,0.202,0.144,,,,,,Fall,0.0
2006-12-07 05:00:00+00:00,0.04,0.477,0.529,0.488,0.483,0.0,0.0,0.553,0.556,0.668,0.254,0.129,,,,,,Fall,0.0
2006-12-08 05:00:00+00:00,0.947,0.302,0.392,0.283,0.329,0.096,0.0,0.965,1.0,0.832,0.196,0.157,,,,,,Fall,0.0
2006-12-09 05:00:00+00:00,0.04,0.337,0.392,0.325,0.367,0.0,0.0,0.407,0.471,0.673,0.255,0.152,,,,,,Fall,1.0
2006-12-10 05:00:00+00:00,0.04,0.448,0.467,0.434,0.426,0.0,0.0,0.5,0.435,0.664,0.262,0.2,,,,,,Fall,1.0
2006-12-11 05:00:00+00:00,0.04,0.429,0.487,0.439,0.475,0.0,0.0,0.196,0.224,0.836,0.166,0.077,,,,,,Fall,0.0
2006-12-12 05:00:00+00:00,0.04,0.393,0.48,0.407,0.47,0.0,0.0,0.188,0.157,0.156,0.209,0.08,,,,,,Fall,0.0
2006-12-13 05:00:00+00:00,0.68,0.485,0.549,0.487,0.522,0.176,0.232,0.442,0.471,0.48,0.114,0.064,,,,,,Fall,0.0
2006-12-14 05:00:00+00:00,0.04,0.516,0.608,0.519,0.58,0.0,0.0,0.358,0.302,0.617,0.231,0.099,,,,,,Fall,0.0
2006-12-15 05:00:00+00:00,0.04,0.482,0.591,0.5,0.568,0.0,0.0,0.495,0.489,0.589,0.102,0.046,,,,,,Fall,0.0
2006-12-16 05:00:00+00:00,0.04,0.464,0.531,0.447,0.51,0.0,0.0,0.572,0.634,0.802,0.242,0.152,,,,,,Fall,1.0
2006-12-17 05:00:00+00:00,0.04,0.494,0.506,0.475,0.485,0.0,0.0,0.533,0.52,0.646,0.214,0.154,,,,,,Fall,1.0
2006-12-18 05:00:00+00:00,0.733,0.474,0.57,0.497,0.529,0.192,0.253,0.325,0.35,0.765,0.064,0.089,,,,,,Fall,0.0
2006-12-19 05:00:00+00:00,0.04,0.393,0.471,0.374,0.448,0.0,0.0,0.361,0.387,0.869,0.243,0.162,,,,,,Fall,0.0
2006-12-20 05:00:00+00:00,0.04,0.37,0.438,0.365,0.429,0.0,0.0,0.574,0.502,0.681,0.259,0.129,,,,,,Fall,0.0
2006-12-21 05:00:00+00:00,0.04,0.46,0.508,0.439,0.47,0.0,0.0,0.583,0.538,0.714,0.171,0.196,,,,,,Fall,0.0
2006-12-22 05:00:00+00:00,0.707,0.391,0.456,0.401,0.448,0.256,0.337,0.33,0.266,0.223,0.198,0.088,,,,,,Fall,0.0
2006-12-23 05:00:00+00:00,0.813,0.497,0.589,0.524,0.556,1.0,1.0,0.527,0.544,0.543,0.034,0.011,,,,,,Fall,1.0
2006-12-24 05:00:00+00:00,0.04,0.441,0.557,0.413,0.513,0.0,0.0,0.768,0.804,0.732,0.199,0.164,,,,,,Fall,1.0
2006-12-25 05:00:00+00:00,0.733,0.416,0.488,0.426,0.481,0.4,0.526,0.345,0.29,0.685,0.168,0.102,,,,,,Fall,0.0
2006-12-26 05:00:00+00:00,0.813,0.434,0.536,0.464,0.507,1.0,1.0,0.535,0.52,0.901,0.072,0.027,,,,,,Fall,0.0
2006-12-27 05:00:00+00:00,0.947,0.372,0.493,0.359,0.449,0.112,0.042,0.508,0.483,0.845,0.165,0.15,,,,,,Fall,0.0
2006-12-28 05:00:00+00:00,0.04,0.409,0.472,0.391,0.443,0.0,0.0,0.431,0.465,0.748,0.247,0.138,,,,,,Fall,0.0
2006-12-29 05:00:00+00:00,0.04,0.305,0.417,0.294,0.41,0.0,0.0,0.364,0.363,0.961,0.269,0.134,,,,,,Fall,0.0
2006-12-30 05:00:00+00:00,0.973,0.321,0.43,0.324,0.408,0.32,0.232,0.632,0.538,0.726,0.089,0.057,,,,,,Fall,1.0
2006-12-31 05:00:00+00:00,0.04,0.348,0.428,0.365,0.397,0.0,0.0,0.551,0.508,0.875,0.267,0.11,,,,,,Fall,1.0
2007-01-01 05:00:00+00:00,0.84,0.46,0.468,0.479,0.452,1.0,1.0,0.64,0.61,0.467,0.017,0.01,,,,,,Winter,0.0
2007-01-02 05:00:00+00:00,0.68,0.385,0.475,0.375,0.445,0.032,0.042,0.805,0.852,0.804,0.273,0.133,,,,,,Winter,0.0
2007-01-03 05:00:00+00:00,0.04,0.44,0.475,0.408,0.443,0.0,0.0,0.595,0.574,0.653,0.249,0.18,,,,,,Winter,0.0
2007-01-04 05:00:00+00:00,0.04,0.474,0.526,0.468,0.498,0.0,0.0,0.462,0.423,0.642,0.206,0.146,,,,,,Winter,0.0
2007-01-05 05:00:00+00:00,0.707,0.567,0.615,0.562,0.571,0.192,0.253,0.666,0.647,0.601,0.128,0.101,,,,,,Winter,0.0
2007-01-06 05:00:00+00:00,0.813,0.607,0.703,0.623,0.632,1.0,1.0,0.744,0.828,0.632,0.084,0.101,,,,,,Winter,1.0
2007-01-07 05:00:00+00:00,0.04,0.457,0.584,0.46,0.54,0.0,0.0,0.582,0.616,0.741,0.281,0.204,,,,,,Winter,1.0
2007-01-08 05:00:00+00:00,0.813,0.488,0.573,0.513,0.519,1.0,1.0,0.733,0.743,0.576,0.025,0.026,,,,,,Winter,0.0
2007-01-09 05:00:00+00:00,0.027,0.39,0.49,0.357,0.456,0.0,0.0,0.58,0.695,0.705,0.271,0.22,,,,,,Winter,0.0
2007-01-10 05:00:00+00:00,0.027,0.32,0.413,0.29,0.358,0.0,0.0,0.658,0.671,0.818,0.291,0.189,,,,,,Winter,0.0
2007-01-11 05:00:00+00:00,0.04,0.301,0.38,0.298,0.345,0.0,0.0,0.63,0.598,0.727,0.274,0.162,,,,,,Winter,0.0
2007-01-12 05:00:00+00:00,0.04,0.426,0.488,0.414,0.442,0.0,0.0,0.643,0.61,0.629,0.149,0.156,,,,,,Winter,0.0
2007-01-13 05:00:00+00:00,0.707,0.454,0.545,0.478,0.516,0.56,0.737,0.474,0.447,0.752,0.057,0.043,,,,,,Winter,1.0
2007-01-14 05:00:00+00:00,0.733,0.369,0.514,0.401,0.498,1.0,1.0,0.245,0.23,0.114,0.028,0.015,,,,,,Winter,1.0
2007-01-15 05:00:00+00:00,0.813,0.378,0.513,0.423,0.497,1.0,1.0,0.306,0.314,0.102,0.025,0.005,,,,,,Winter,0.0
2007-01-16 05:00:00+00:00,0.733,0.384,0.346,0.416,0.301,0.608,0.8,0.669,0.659,0.873,0.193,0.117,,,,,,Winter,0.0
2007-01-17 05:00:00+00:00,0.04,0.164,0.224,0.158,0.206,0.0,0.0,0.729,0.755,0.888,0.321,0.132,,,,,,Winter,0.0
2007-01-18 05:00:00+00:00,0.947,0.326,0.304,0.343,0.31,0.448,0.547,0.495,0.55,0.527,0.231,0.098,,,,,,Winter,0.0
2007-01-19 05:00:00+00:00,0.947,0.365,0.471,0.366,0.417,0.416,0.526,0.706,0.695,0.768,0.18,0.102,,,,,,Winter,0.0
2007-01-20 05:00:00+00:00,0.04,0.265,0.313,0.242,0.258,0.0,0.0,0.958,0.979,0.812,0.326,0.192,,,,,,Winter,1.0
2007-01-21 05:00:00+00:00,0.04,0.231,0.271,0.218,0.242,0.0,0.0,0.793,0.84,0.856,0.326,0.155,,,,,,Winter,1.0
2007-01-22 05:00:00+00:00,0.947,0.268,0.354,0.291,0.355,0.032,0.0,0.079,0.121,0.977,0.204,0.072,,,,,,Winter,0.0
2007-01-23 05:00:00+00:00,0.947,0.296,0.368,0.292,0.35,0.0,0.0,0.359,0.375,0.898,0.307,0.118,,,,,,Winter,0.0
2007-01-24 05:00:00+00:00,0.04,0.361,0.39,0.352,0.381,0.0,0.0,0.268,0.344,0.803,0.315,0.145,,,,,,Winter,0.0
2007-01-25 05:00:00+00:00,0.04,0.234,0.235,0.22,0.213,0.0,0.0,0.576,0.598,0.892,0.343,0.158,,,,,,Winter,0.0
2007-01-26 05:00:00+00:00,0.027,0.093,0.167,0.067,0.16,0.0,0.0,0.795,0.84,0.865,0.347,0.108,,,,,,Winter,0.0
